valgus_left_mean,valgus_left_max,valgus_left_min,valgus_right_mean,valgus_right_max,valgus_right_min,valgus_asymmetry,torso_angle_mean,torso_angle_max,torso_angle_min,squat_depth_mean,squat_depth_max,squat_depth_min,label
138.37393187104962,177.14961828314426,60.12562369909238,151.30695679690086,172.0210622002684,85.93545616999737,12.933024925851242,152.48619540066866,171.0846532995185,132.4646472675343,-0.09597654454410072,0.0194792747497558,-0.163151204586029,1
137.10539511879375,176.1748501702179,62.00931291392095,150.59889205896974,173.2875139474597,81.69927199784524,13.493496940175987,152.3952146603671,170.1678009810488,131.38505886849728,-0.09469113474363808,0.0147788524627685,-0.1611951887607574,1
144.17240698698922,179.95135337202845,61.52115617967964,155.1114311378598,179.31680049949134,80.41671898107502,10.93902415087058,162.2295927569195,179.8996078641819,138.15885306908592,-0.10120155766975779,0.0177153348922729,-0.1720786094665527,1
138.72282837789598,176.3488060117893,66.83246692661895,152.22350096820102,174.24977386280966,86.56158032348863,13.500672590305044,151.49790183699247,173.5529868614759,129.4799363314198,-0.09694091341596965,0.0103614330291748,-0.1602426171302795,1
140.40071806327157,177.16318705976764,60.57323742378518,152.8297667787997,173.13196666118748,88.85954109139388,12.429048715528126,151.46495080588602,171.71801457628155,126.44485172760618,-0.09751465060923356,0.0179264545440673,-0.1600275039672851,1
139.56841994639842,176.87006008903987,64.52991408294432,150.87925058062,172.89158775161405,86.2681835034235,11.310830634221588,150.3381284509255,174.0430230388957,125.71320626835411,-0.09454721719660655,0.011417269706726,-0.1604666113853454,1
138.81998213323945,175.56868912619973,66.38905888256089,152.54983415307981,173.80298744445162,90.43831102561283,13.729852019840365,150.45653253041797,170.41328175131284,128.99654237632973,-0.09610125582705258,0.0126914381980896,-0.1610053777694702,1
136.21352064940783,175.04354654185065,64.62332128112779,150.24803377212095,172.7013695956221,89.83722146655774,14.034513122713122,149.21785269646486,171.3932675842448,127.20322712737573,-0.0901390399251665,0.0105502605438232,-0.1564034521579742,1
139.58793861842014,175.98160843762153,64.91887278377828,151.28897454130157,172.58393822524457,77.71397609675101,11.701035922881431,150.89743200503506,171.42282695323084,127.34782116470667,-0.09441683769226071,0.0132098197937011,-0.1567768156528473,1
137.7610443053109,176.08803037480223,62.19034306248918,149.7504416395565,172.37461448212255,82.51530747377218,11.98939733424561,148.3301302940439,171.09053694263835,125.35253979325324,-0.09145575275226511,0.0145244598388671,-0.159073531627655,1
138.74641694433777,176.4965890805115,57.30141306268274,151.17364531173234,172.726931331896,80.96958697655272,12.427228367394576,151.67776863106326,168.11384524816208,130.64125163597345,-0.09761161179769606,0.0232752561569213,-0.1597439348697662,1
137.55038246995252,176.61797230654443,59.3376608219125,152.173547490251,173.0981113203904,86.36129318632618,14.623165020298472,151.24522240029364,169.59945827225775,130.85958942327392,-0.09603118736256831,0.0188249945640563,-0.1618586778640747,1
140.87219553523045,176.17519136919017,58.2224048304817,153.43982670963737,172.8689611435574,81.06655792634818,12.567631174406927,152.70124383902564,169.48268349695053,127.7495939294158,-0.10191205115813126,0.0199337005615234,-0.1606481671333313,1
148.54337627406827,179.96386637928538,71.41311615053687,159.1135703717535,178.89805399680125,101.68343094296394,10.570194097685231,162.3543663169698,179.5494330509136,129.7450124881346,-0.10982202939365218,0.0061476826667785,-0.17094686627388,1
138.93718561495155,178.03306400648606,57.425438890748886,152.3569568866672,173.83008874582697,85.6551780941716,13.41977127171566,151.4731160829484,171.71989251231685,127.85591326453634,-0.09923345088958736,0.020893394947052,-0.1654450297355651,1
137.7117869136187,178.0225866234212,58.09678858803721,151.0443934410564,173.33329915035733,84.90487821249714,13.33260652743769,149.523827558009,170.05562063719742,125.4019543156908,-0.09527900038907923,0.0208022594451904,-0.1637802124023437,1
140.61054223066168,178.68005653457402,61.32993166073115,152.57467426069869,173.3214101219411,87.52713003911721,11.964132030037007,150.68029605599668,171.4756257195853,125.09030751593173,-0.09839167088270184,0.0151103734970092,-0.1602002084255218,1
140.25157782734314,178.20596016326,57.05082754401045,151.7989980311802,173.26768562142004,85.57051033141875,11.54742020383705,149.86455146783368,171.11123137760356,124.5860375349611,-0.09724989503917125,0.0198772549629211,-0.1595209240913391,1
143.36747339740194,179.1154831423499,58.59142696785743,153.51549792966455,172.64221475570085,90.10397858234376,10.14802453226261,149.86599086199828,171.43303681468583,122.50369875394018,-0.1017655632763265,0.0172613263130188,-0.1646980047225952,1
137.36220010961114,179.2424478325761,56.99595368301549,148.7667213180575,172.654348749708,80.3091469275258,11.404521208446369,147.54520110410232,171.8019394998254,121.74386740939072,-0.09357918006308531,0.0207694172859191,-0.1673960387706756,1
137.49921461699105,176.39703084044612,59.55213133377246,152.2807875316338,173.32903901825517,86.17470794628035,14.781572914642737,151.1148888016844,169.3098600064544,130.7274052553072,-0.09573750278001189,0.0187920928001403,-0.1606550514698028,1
140.9742496648586,176.3642570118524,57.262293901811184,153.58796628969333,172.8187539812619,81.05814194397476,12.613716624834723,152.82988526224761,170.05046656612913,128.879796973404,-0.10216180586589954,0.0213444232940673,-0.1611190140247345,1
139.073003299032,178.02963350673008,57.37640276810632,152.28958238030583,173.211262580733,85.83902854200056,13.216579081273835,151.44538305716742,170.54887031508073,127.8296541964992,-0.0989935582876205,0.021120548248291,-0.1625978350639343,1
136.38163981843928,176.40838358925834,61.53618719160541,150.50464732863395,172.08720837676964,88.70074961653287,14.123007510194668,151.47700839507726,170.0421002924614,131.9055441929386,-0.09232815772622495,0.017780601978302,-0.1640479564666748,1
146.83134200162257,179.6872393586861,70.84490681591902,158.46022964401251,179.99706952894687,98.21253183301164,11.628887642389941,160.99512886093208,178.56230309800344,130.07927659029036,-0.10791160997036281,0.0079399943351745,-0.1711435616016388,1
140.40570591415238,177.32306862609465,66.33111882859878,152.16285501478484,172.30861134117075,87.22683294282989,11.75714910063246,151.62107725907552,171.58990169547363,130.8503695804721,-0.09789842236173019,0.0095003247261047,-0.1645325124263763,1
135.7754936491098,174.98585836097266,63.49800209746166,150.50414153421485,171.45424935051193,91.6238479429563,14.728647885105062,149.29988610449925,169.20740245404403,129.0422948893375,-0.09107908279430572,0.0141357779502868,-0.1568167209625244,1
133.97494137108598,174.6451931243703,55.38244119387714,147.6674157070144,170.69010637987978,82.56828443935962,13.692474335928438,148.18193520568167,169.7559635230961,125.41596128103254,-0.08891976222224617,0.0212271809577941,-0.1570774912834167,1
