left_hip_x_mean,left_hip_x_std,left_hip_x_min,left_hip_x_max,left_hip_y_mean,left_hip_y_std,left_hip_y_min,left_hip_y_max,left_hip_z_mean,left_hip_z_std,left_hip_z_min,left_hip_z_max,right_hip_x_mean,right_hip_x_std,right_hip_x_min,right_hip_x_max,right_hip_y_mean,right_hip_y_std,right_hip_y_min,right_hip_y_max,right_hip_z_mean,right_hip_z_std,right_hip_z_min,right_hip_z_max,left_knee_x_mean,left_knee_x_std,left_knee_x_min,left_knee_x_max,left_knee_y_mean,left_knee_y_std,left_knee_y_min,left_knee_y_max,left_knee_z_mean,left_knee_z_std,left_knee_z_min,left_knee_z_max,right_knee_x_mean,right_knee_x_std,right_knee_x_min,right_knee_x_max,right_knee_y_mean,right_knee_y_std,right_knee_y_min,right_knee_y_max,right_knee_z_mean,right_knee_z_std,right_knee_z_min,right_knee_z_max,left_ankle_x_mean,left_ankle_x_std,left_ankle_x_min,left_ankle_x_max,left_ankle_y_mean,left_ankle_y_std,left_ankle_y_min,left_ankle_y_max,left_ankle_z_mean,left_ankle_z_std,left_ankle_z_min,left_ankle_z_max,right_ankle_x_mean,right_ankle_x_std,right_ankle_x_min,right_ankle_x_max,right_ankle_y_mean,right_ankle_y_std,right_ankle_y_min,right_ankle_y_max,right_ankle_z_mean,right_ankle_z_std,right_ankle_z_min,right_ankle_z_max,left_shoulder_x_mean,left_shoulder_x_std,left_shoulder_x_min,left_shoulder_x_max,left_shoulder_y_mean,left_shoulder_y_std,left_shoulder_y_min,left_shoulder_y_max,left_shoulder_z_mean,left_shoulder_z_std,left_shoulder_z_min,left_shoulder_z_max,right_shoulder_x_mean,right_shoulder_x_std,right_shoulder_x_min,right_shoulder_x_max,right_shoulder_y_mean,right_shoulder_y_std,right_shoulder_y_min,right_shoulder_y_max,right_shoulder_z_mean,right_shoulder_z_std,right_shoulder_z_min,right_shoulder_z_max,right_hip_angle_mean,right_hip_angle_std,right_hip_angle_min,right_hip_angle_max,left_ankle_angle_mean,left_ankle_angle_std,left_ankle_angle_min,left_ankle_angle_max,right_ankle_angle_mean,right_ankle_angle_std,right_ankle_angle_min,right_ankle_angle_max,right_knee_angle_mean,right_knee_angle_std,right_knee_angle_min,right_knee_angle_max,left_knee_angle_mean,left_knee_angle_std,left_knee_angle_min,left_knee_angle_max,left_hip_angle_mean,left_hip_angle_std,left_hip_angle_min,left_hip_angle_max,label
0.473226343870163,0.013209629631766756,0.4515611231327057,0.5004094839096069,0.4869111018180847,0.06958633021922442,0.4194435775279999,0.6196469068527222,0.06369874107837672,0.011088217186045036,0.0412905104458332,0.0822258442640304,0.43333758211135864,0.014910536124074064,0.4119523763656616,0.4573652148246765,0.4807898223400116,0.07031377098043744,0.4124091267585754,0.6104162931442261,-0.06364468455314631,0.011136938522309,-0.0823308527469635,-0.0412384755909442,0.5159433083534241,0.018938316922807376,0.4892214834690094,0.5477367639541626,0.5777898149490357,0.010258290262131146,0.5561502575874329,0.5974118113517761,0.07765699668321759,0.107853716557005,-0.0890487805008888,0.2433471381664276,0.45344465923309324,0.013311182525792838,0.4343279302120209,0.4777234196662903,0.5962274169921875,0.011984505228895766,0.5783887505531311,0.6281219720840454,-0.20967730087041855,0.1069471163562855,-0.3875355124473572,-0.0663165971636772,0.5018919553756714,0.0027681890275880867,0.4962079226970672,0.5066123604774475,0.7345615258216858,0.0035350721277511723,0.7292819619178772,0.7406874895095825,0.18549224335327744,0.12737976541584584,-0.011424415744841,0.4068255424499511,0.4308978295326233,0.002393771855453458,0.4279812574386596,0.4353190064430237,0.7852795085906983,0.005254379545482617,0.7780704498291016,0.7964798808097839,-0.17451558719575405,0.08912081059484543,-0.3737176358699798,-0.0292989965528249,0.5145996978282928,0.015384379656490454,0.488495796918869,0.5360971689224243,0.29772724401950834,0.1111062792971055,0.1894338428974151,0.5052233934402466,0.01299768715235405,0.05903000040739345,-0.0795423537492752,0.1070846542716026,0.45581221175193787,0.010684404425552317,0.4427438378334045,0.4742410480976105,0.2728529098033905,0.12166399591525295,0.1511988937854766,0.4966293275356293,-0.17389554476737976,0.04736084453104582,-0.3011272251605987,-0.0766836255788803,104.00773857391991,47.671220411600906,45.38075205178993,165.73448616985402,154.70917789247878,3.566208645119234,149.35744444606607,163.4839879509296,161.59735406979192,3.509132291489505,153.15421881314833,168.07200083039044,122.98875186070767,43.900691910813734,63.83140412191007,175.2957601383128,125.89869262779914,50.122502021842166,51.56020936991547,177.90858092591293,107.15009460052929,40.112839291945654,36.92514080691095,161.8111572346604,1
0.47478203331270524,0.014495029036149396,0.4564987421035766,0.5058035254478455,0.48649093380538366,0.06370741948485052,0.4152369201183319,0.60526043176651,0.06498011854547321,0.013706887896169065,0.0427437163889408,0.0862714275717735,0.4344534915621563,0.01652101658808757,0.4147891700267792,0.4655978083610534,0.4796846095592745,0.06502840767753482,0.4104597568511963,0.602087676525116,-0.064939495816987,0.013818184884437054,-0.0863633900880813,-0.0424296148121356,0.5183687168423847,0.01736874681464707,0.4918684363365173,0.5435765385627747,0.5791566544963468,0.008371647825410652,0.5640109777450562,0.591336727142334,0.07180832100904458,0.11783813571175666,-0.0818468630313873,0.2764942944049835,0.45685792834528033,0.00962016718631746,0.4443453252315521,0.4725795388221741,0.5964551138621504,0.00912909111173092,0.5825918912887573,0.6189180612564087,-0.20881172257565683,0.113485423021647,-0.4089766144752502,-0.0343073643743991,0.5025893517078892,0.0024224136985204663,0.4973638653755188,0.505805492401123,0.7361477632676402,0.0022945773663284115,0.7307528853416443,0.739740788936615,0.19025943312113003,0.14125876889112526,0.0159044302999973,0.4700905978679657,0.4320545728488635,0.002028674491699495,0.4289736151695251,0.4356538951396942,0.7856984407671036,0.005266888502374365,0.778305172920227,0.7943079471588135,-0.1515118201583704,0.1024419217548713,-0.3911137580871582,0.0395460501313209,0.5193260020466262,0.012637995497109106,0.4879881739616394,0.5400909185409546,0.30012071116637157,0.11212858535675592,0.178886279463768,0.4888617098331451,-0.009015290009643956,0.06421817514168178,-0.1028979495167732,0.0970058366656303,0.46047869484911685,0.005585597293924107,0.4435767531394958,0.4712562263011932,0.276497686902682,0.11890396023054173,0.1514395773410797,0.4913302361965179,-0.20294229373816522,0.04519539314438685,-0.2959889471530914,-0.0923723205924034,100.03135825345083,49.427913170803514,39.2514613170813,170.04834664757857,154.1104244809998,3.270130236457397,146.32137647093154,163.792681452004,160.19165521663592,2.8588423044243387,154.10537775491713,166.54842324669866,118.54034383542577,42.653650343320294,65.30460231116295,176.02474185637158,122.75676101507878,48.35367045758044,54.36954423166284,179.32952507813158,104.36179556126464,43.01293608172844,35.98360005014549,161.42935256335682,1
0.4783107851232801,0.013801046396773545,0.4584342241287231,0.502228856086731,0.49590686758359276,0.07562433947286491,0.421238511800766,0.629949688911438,0.05840099932891977,0.007232141037157864,0.0438583306968212,0.0761443376541137,0.43921632170677183,0.014353883721092737,0.4216395020484924,0.4636494815349579,0.4813196667603084,0.0757058342664532,0.4139942526817322,0.6251474022865295,-0.0583448510794412,0.007293313209504851,-0.0760979652404785,-0.0435591787099838,0.5227348293576922,0.016552760004057004,0.50136399269104,0.5523340702056885,0.5931004160926455,0.014031164978684863,0.5680704116821289,0.6203761696815491,0.05400845584337642,0.05920191894131956,-0.0764155387878418,0.1419664919376373,0.46462466007187253,0.006167870875562308,0.4540788531303406,0.4744192659854889,0.606667857510703,0.009743568907745715,0.5945285558700562,0.630700945854187,-0.23721297723906382,0.05202419277397522,-0.3535824120044708,-0.1421514898538589,0.5127069376763843,0.0019163989010916478,0.5083775520324707,0.5159704089164734,0.7497452979996091,0.0028809320798172775,0.7430732250213623,0.7554832696914673,0.11456738219130781,0.0727545870969445,-0.0310404598712921,0.2701881229877472,0.44197829621178764,0.0013650166352133942,0.4382305741310119,0.4446006715297699,0.8014465320677985,0.004655456645441271,0.7919762134552002,0.8120442628860474,-0.2459066950139545,0.0321840547066335,-0.3247676491737366,-0.1827152669429779,0.533201117174966,0.006388761704829782,0.5173819661140442,0.5444119572639465,0.3355994829109737,0.10596891685829525,0.2256415635347366,0.5098214149475098,0.04505125543856548,0.049567342723060945,-0.0497492961585521,0.1335677355527877,0.4839884970869337,0.007804310286402153,0.4722886383533478,0.498727798461914,0.3016582409540812,0.10814962429336016,0.1878305822610855,0.4947806000709533,-0.11817755009092032,0.05668571990041195,-0.2624579668045044,-0.0275644417852163,104.0009327240841,37.12008279542744,46.54468332723675,162.0367883987373,154.622024271634,3.567482878467524,143.7272888703641,161.52602273673665,160.08242412737596,6.3477494715123015,145.10908978390523,170.9977920713646,125.31166938510185,33.11495338718396,76.52249865076413,171.47291551941325,131.86312750303046,41.27174249754134,66.82715113071139,177.1559421957123,113.73402517240916,37.63031517706815,52.62195278417508,158.60193358730476,1
0.4890011828719524,0.009824830322122361,0.4771620333194732,0.5142272114753723,0.494253484564915,0.08224736147701868,0.41697958111763,0.6519351005554199,0.05955703402951095,0.007356248898269066,0.0461655631661415,0.0783567354083061,0.4499246621863884,0.009914742174326655,0.4392140507698059,0.475894957780838,0.48040182313375307,0.08409820041763347,0.4011552929878235,0.6353384852409363,-0.05949697542216689,0.007404045083843387,-0.0783806964755058,-0.0460127033293247,0.5330923461077506,0.02267386829372449,0.508152425289154,0.5708315968513489,0.5929982270065107,0.015081542124733163,0.5774363875389099,0.625307559967041,0.08228551755299822,0.05181183161343211,-0.0124874683097004,0.2147561013698578,0.4739871689102106,0.009089639342475675,0.4617185592651367,0.4916289448738098,0.6049090629084068,0.016972158054517416,0.5859225988388062,0.6431805491447449,-0.23558855252830604,0.056166174687892596,-0.3584789633750915,-0.1614125072956085,0.5191619856315747,0.002912799323572724,0.5128406882286072,0.5247312188148499,0.7439729681140498,0.0035464710851697057,0.736600399017334,0.7511619329452515,0.16744536877070604,0.06807599492440349,0.0589464493095874,0.3947563171386719,0.45044596440959395,0.0015140405036915899,0.4462190270423889,0.4539538621902466,0.7968676712429315,0.004123022221496006,0.7898991703987122,0.8085867762565613,-0.2531291720898528,0.03854390839686613,-0.3462316393852234,-0.1553737521171569,0.5401172648396408,0.01149072314810677,0.5244995355606079,0.5570558309555054,0.32580215261693585,0.10610585558549723,0.2251323759555816,0.515943706035614,0.04904319118430608,0.05103614550207338,-0.0403546318411827,0.1346611827611923,0.4914430076615852,0.010755909160165913,0.4770470857620239,0.5098222494125366,0.28867685311196145,0.10448782949844705,0.1891070455312729,0.469150960445404,-0.11359434621408579,0.06595629189597256,-0.2642621994018554,-0.0113055650144815,108.04517572065133,36.12344187507205,61.97758902734457,159.39730081873262,155.0872774884551,3.6592861668070644,141.83000760102345,163.7699007993614,160.95823010729717,9.062484981758821,141.0463457097796,173.30925231476928,127.29131424264062,36.209456311041286,67.84836568328035,170.1168905494471,132.90189413207676,46.035012458061914,51.14581399540504,178.04277213351574,116.4423024255992,36.93284303687358,44.85840212753271,157.24355762287468,1
0.4909900905929993,0.012268131101704676,0.4770238995552063,0.5135321021080017,0.49899848627152843,0.07859814796289405,0.4252435863018036,0.6380359530448914,0.05859257190305491,0.00829374687077732,0.0445244908332824,0.0763668641448021,0.4518260423825166,0.012575230414700041,0.4389108121395111,0.4756256937980652,0.4858849789494666,0.08023670622155094,0.4107269942760467,0.6282888054847717,-0.0585117763447984,0.008340232292219859,-0.0763919875025749,-0.0443213917315006,0.5378870691094443,0.01922268797140287,0.5178624987602234,0.5707930326461792,0.5939207216289556,0.015255696281058887,0.574775218963623,0.6253215670585632,0.08274983846194599,0.048406428641683666,-0.0001067486737156,0.1854337602853775,0.47376842949992026,0.008709633617647585,0.4617531895637512,0.4912992417812347,0.608491915408696,0.01402451006004161,0.5938438773155212,0.6404352188110352,-0.23950048250572703,0.05872050813488291,-0.3481644988059997,-0.1519216150045395,0.5201244081292197,0.0022887099626818816,0.5156972408294678,0.5245323181152344,0.7440053486378393,0.0034955212278740037,0.7366376519203186,0.7506712675094604,0.17424207939722827,0.06126959187225664,0.0731142237782478,0.3387811779975891,0.4509264879694609,0.0019306191758489536,0.4477995932102203,0.4547189176082611,0.7984976701647322,0.004928899681082627,0.7899346351623535,0.8112187385559082,-0.24636138933841314,0.03923621285812601,-0.3316338658332824,-0.1578009873628616,0.5469383424687608,0.006369673933261914,0.5366266369819641,0.5566565990447998,0.3328278415671019,0.10634189758138289,0.2237408012151718,0.5182299017906189,0.02698388280429675,0.029429511843842435,-0.0315233878791332,0.0800577327609062,0.4980421617766407,0.009207324173297993,0.4873568713665008,0.5159281492233276,0.29564951025994024,0.10774426319278023,0.1869192570447921,0.4749106466770172,-0.13999027250526105,0.04950374261102263,-0.2638102769851684,-0.0743330344557762,99.33371163920273,30.83259377834374,58.82835303718706,145.0170143311813,154.14484612155883,3.342684134791563,146.49197385667688,161.4397761677357,158.12627984606058,8.273807968679193,142.37673867695182,170.57253989206188,123.86349756731738,34.07071984875314,73.34005409786751,169.37491400691795,130.21498547061105,42.898167271848436,56.42819955622293,175.48477471414006,117.05838143213624,37.489676809711014,47.30736228827406,156.59659782054834,1
0.49174669353912276,0.011046413655724629,0.4788895845413208,0.5146937966346741,0.5002748155966401,0.07725320152696809,0.4269535541534424,0.6334690451622009,0.05952003074344243,0.009506995476614976,0.0456014424562454,0.080900028347969,0.4532513900970419,0.011413567366833358,0.4405878484249115,0.4752371609210968,0.4867142348860701,0.07842549289941242,0.41097092628479,0.6234893202781677,-0.059427414865543406,0.009561944670949809,-0.0809889882802963,-0.04536709561944,0.5390400905162096,0.019503530767246476,0.517150342464447,0.5713064670562744,0.5943844156960646,0.01560018505797429,0.5779770016670227,0.6266183853149414,0.08470908067749856,0.0568084683212131,-0.0122950309887528,0.1852045208215713,0.4754829105610649,0.009001921601734486,0.4648750424385071,0.4946597814559936,0.6086659201731285,0.013580039008037602,0.5932014584541321,0.6433717608451843,-0.23937178139264384,0.06017660976889235,-0.3479970395565033,-0.1520083099603653,0.5204217104862133,0.0024471049464503446,0.5156184434890747,0.5245136022567749,0.7435777100423971,0.0035995589074374963,0.738765299320221,0.7524282932281494,0.17840943776536733,0.07513172961221587,0.044971689581871,0.344190388917923,0.4513253603751461,0.0019772838955759036,0.4494390189647674,0.45598965883255,0.7966710018614928,0.004906203821595538,0.7890546917915344,0.8070826530456543,-0.2453336799517274,0.04174654683677228,-0.3421396017074585,-0.1611356139183044,0.5497992268453041,0.008133155080480223,0.5383263826370239,0.561639130115509,0.33671678400908905,0.10840042693045511,0.2261054068803787,0.5198264122009277,0.02018398961445197,0.028626913842995212,-0.0608265027403831,0.0769922062754631,0.5020018229261041,0.010544450947497397,0.4897783994674682,0.5212552547454834,0.29906736019377905,0.1091745192626259,0.1873764097690582,0.476655513048172,-0.15490321846057967,0.05191166019548565,-0.3069220185279846,-0.0740144103765487,96.04434301453938,29.901026870519924,51.54503740281509,145.20979309949934,153.54963408506777,4.354262322932263,142.1581857343861,161.57667065177463,157.7292047256758,8.935595134006437,139.0321569098967,169.59755744262742,123.7398584477052,34.53320848608788,72.12825497024241,169.94325570277897,129.719272160791,43.413199111068934,57.32979246816912,176.1361734945151,116.5465178235476,38.234018758930105,47.96471481782652,157.7535840658854,1
0.49200970554115747,0.013203577066260864,0.4764547348022461,0.5151851177215576,0.4942526997316002,0.07589676439288277,0.4241146445274353,0.6312742829322815,0.058701463855139066,0.007855505402722718,0.0465825274586677,0.076912023127079,0.4531801210181548,0.013202544891010163,0.4401910006999969,0.4771519303321838,0.4809801115257905,0.0782043318590485,0.4081701636314392,0.6234508752822876,-0.058614749166339894,0.007887452581711016,-0.0768603980541229,-0.0463373847305774,0.5360965026487218,0.020089474752365534,0.5105229020118713,0.5710526704788208,0.5942784966808734,0.014666407402997645,0.5774572491645813,0.625719428062439,0.08547884606212226,0.05069988378254991,-0.0149697065353393,0.1916626393795013,0.47401174165234705,0.008062993196309886,0.462072342634201,0.4890579283237457,0.6069313311340785,0.013879527126234558,0.5905656218528748,0.6376911997795105,-0.2334741299400235,0.0621974495104987,-0.3402295410633087,-0.1473741233348846,0.5202280760991691,0.00226913832682633,0.5155178308486938,0.5246338844299316,0.7445539218364375,0.0022760532037411634,0.7368434071540833,0.7484420537948608,0.17197960755317518,0.06463899352704043,0.0663451477885246,0.3474370837211609,0.45109050197176415,0.0016841684358130222,0.4485723674297333,0.4543972015380859,0.7966064019958572,0.005845891496878554,0.7882779836654663,0.8094409108161926,-0.24368474138255167,0.03925693388943119,-0.346950352191925,-0.1749399751424789,0.5493471339197442,0.007416441938213828,0.53802889585495,0.5585680603981018,0.32920432503860775,0.1061431041413232,0.2284872531890869,0.5186892151832581,0.02510968544451278,0.030559172306358576,-0.0495052561163902,0.100059226155281,0.5007107308005342,0.010404779385328,0.489711195230484,0.5178729891777039,0.29226866069406565,0.11079960202284389,0.1846366673707962,0.4812662303447723,-0.14296203471793983,0.04752467321505089,-0.2630745768547058,-0.062453668564558,100.1609724829336,32.958604419155364,51.68824056888877,147.99122035713225,154.0204210479157,4.490768494318317,140.92851128653407,162.88622957574356,159.9647095772212,7.154845671328233,144.80239757523012,171.32562924898892,126.8945899808885,34.40176730308086,74.70443447456111,170.77206261838845,134.62684323447155,41.765188334315354,64.0460748895049,177.13672470364045,119.61729244464105,36.276587442877556,52.62542464271098,158.97647927070344,1
0.489460708906776,0.013847799218883827,0.4724057614803314,0.5142752528190613,0.4992978528926247,0.07769799224597755,0.4233152270317077,0.6391481161117554,0.05854131402937986,0.00733049658793817,0.0470276325941085,0.0775418803095817,0.45053303429954933,0.013845116866751835,0.4368429780006408,0.4765099585056305,0.4857252359390259,0.07901548873209088,0.4096702635288238,0.6271770596504211,-0.05845403859489839,0.007366576673731462,-0.0774993449449539,-0.0467785783112049,0.535892421320865,0.018252700843565176,0.5142155885696411,0.5680648684501648,0.5935984228786669,0.014422303542443992,0.5754032731056213,0.6225919723510742,0.0799763433004141,0.05511983943237719,-0.0345862731337547,0.2148794531822204,0.47392532794099107,0.007886373333155354,0.4630200266838074,0.4882290065288543,0.6064924892626311,0.013360807185928317,0.5902847051620483,0.6373682618141174,-0.23972649448796324,0.057377204353315545,-0.3383594155311584,-0.1498893201351165,0.5201440729592975,0.0018121034085949804,0.5158735513687134,0.5233070850372314,0.7443373874614113,0.002656183128442677,0.7375712990760803,0.7493146657943726,0.1638653742639642,0.06961481651022541,0.0293004922568798,0.386773020029068,0.45093615807985005,0.0014033344365244232,0.4489764273166656,0.4536389112472534,0.7972180849627445,0.006221771656299473,0.7901115417480469,0.8142198920249939,-0.24750515991135646,0.0353517360335603,-0.3425245285034179,-0.1822260469198227,0.5474238696851228,0.005877616865126037,0.5378908514976501,0.5573732852935791,0.33693662677940567,0.10672406845125001,0.2251289188861847,0.520660936832428,0.026546952092873003,0.029299740705466797,-0.0484427288174629,0.0852144211530685,0.49819331859287463,0.008348353446928037,0.4874823689460754,0.5116558074951172,0.2994146339203182,0.10930513609463494,0.1864767968654632,0.4824866950511932,-0.1400626108050346,0.04552443517100818,-0.2717588245868683,-0.0709653124213218,98.25064954425247,31.85297498949138,56.53174360647,147.33143364918703,154.27728897293898,4.007146699231761,140.00303038078494,163.54559839893764,158.33190833187888,7.595651356437616,143.08861195294074,171.31757576889956,123.99131485348869,33.305761382431456,76.87829643337817,168.77472448972287,130.8116169832632,42.18506389380447,61.2256722154712,176.28030256399794,115.28281204645432,37.370628193005835,47.99427329793672,157.31638595075574,1
0.49020588054106784,0.01393279190533803,0.4711064398288727,0.5142099857330322,0.4970722103921267,0.07883171143102666,0.4254768490791321,0.6385476589202881,0.05776193791713847,0.007196248481227316,0.0467924401164054,0.0779466480016708,0.45139895436855465,0.013797600434686969,0.434920996427536,0.4759183228015899,0.48369667306542397,0.0793011779934256,0.4102056920528412,0.6302416324615479,-0.057673944948384355,0.007239877419263705,-0.0779274031519889,-0.0464490018784999,0.5349140877907093,0.018885918641063818,0.5121127367019653,0.5696908831596375,0.5929153733528577,0.014718591536539618,0.5777621865272522,0.6224091649055481,0.08352401725894124,0.05800792620195253,-0.0276140011847019,0.1807116568088531,0.4738722091110853,0.0081174755550686,0.4624154269695282,0.4896928071975708,0.605503546503874,0.013418050206450028,0.5915265083312988,0.6373187899589539,-0.23892102304559487,0.05561798270754018,-0.3624153137207031,-0.1590521335601806,0.519999022094103,0.002016354996123088,0.5156152844429016,0.5247577428817749,0.7438856500845689,0.003043582685556132,0.7377029657363892,0.7502001523971558,0.1693307743765987,0.076440158229346,0.0377585999667644,0.3282478749752044,0.4509742007805751,0.0015611845109743281,0.4487326443195343,0.4540800154209137,0.797409831904448,0.004799973713178899,0.7910667061805725,0.8086419701576233,-0.25165704121956456,0.03302965728629664,-0.3652942478656769,-0.1887538284063339,0.5468825050271474,0.00639591334243354,0.5343096852302551,0.5573452115058899,0.3336546217592863,0.10946321801641394,0.2220475077629089,0.5219431519508362,0.02529739308220784,0.025894560753232904,-0.0293673779815435,0.0811584219336509,0.4974136845423625,0.009134598315892943,0.4860064387321472,0.5138723254203796,0.2977884979202197,0.11024438082681962,0.1889283657073974,0.485605776309967,-0.13752912518639973,0.04379366930761534,-0.2571854591369629,-0.0607288479804992,99.09437865544024,30.792039509384,57.93706057010614,147.06996985642772,153.88617202034916,3.7619694350561166,139.0568993985834,161.3061188618037,158.54487507331675,7.716980993101828,141.7528653240708,170.69667182194368,125.60371306477205,34.18964320071091,73.82365840564444,169.36087372939716,132.4885342571974,42.77186191065253,57.80406207916183,177.30636244962406,116.14847406872899,38.18317311895549,45.56097900740778,157.58697518579655,1
0.4878335991438399,0.01452687499177813,0.4691532254219055,0.5150300860404968,0.5021008861825821,0.08009921743693879,0.4225215315818786,0.6392719745635986,0.05862962601191182,0.006945381281433283,0.045523390173912,0.0736249163746833,0.44858922317941136,0.0142579986121323,0.4342671930789947,0.4772155880928039,0.487801989342304,0.08066584730035646,0.4087785184383392,0.6294848918914795,-0.05854389511365836,0.006978444642850674,-0.0735476016998291,-0.0452728234231472,0.5344403012001768,0.019639140041307963,0.5091089606285095,0.5685625672340393,0.5930098307893631,0.015036586729229537,0.5724291205406189,0.6222875118255615,0.07789888394070152,0.05307464450251578,-0.0307226572185754,0.1836520880460739,0.47314396056723085,0.009125088116818385,0.4604495167732239,0.4909824430942535,0.6055142809735968,0.013376070775573352,0.59005206823349,0.6381363868713379,-0.24517656117677689,0.05502146231785497,-0.342073529958725,-0.1549333184957504,0.5201163095362643,0.0019214225857561225,0.5160182118415833,0.5238893628120422,0.74430280797025,0.003237833204106212,0.7387134432792664,0.7546659111976624,0.15514200553297997,0.07106774449863686,0.0509713441133499,0.3368636667728424,0.45072948932647705,0.0015838114646813694,0.4479988813400268,0.4535117149353027,0.7972864128173666,0.004926058403918337,0.7908289432525635,0.8074867129325867,-0.25408829510846037,0.03473926352742879,-0.3528647720813751,-0.1734906584024429,0.5458964096738937,0.006347117985318907,0.5347815155982971,0.5561496019363403,0.3430640943189885,0.10915718831560794,0.2283951640129089,0.518023669719696,0.031838033682706324,0.02856455645449961,-0.0417518615722656,0.0973992347717285,0.4979891498038109,0.009822261821671719,0.4847565293312073,0.513670802116394,0.30428409893462,0.11093365734122695,0.1842429637908935,0.4830356240272522,-0.13287870740478339,0.0469143412106272,-0.2651148736476898,-0.0579263344407081,98.01428641179032,31.713639825075827,57.81525363001493,146.70984718641665,154.71158634409662,3.7601175762649297,147.3065867924434,166.6648318650314,157.43505381946377,8.692456143929471,139.32414523003297,170.15068736344887,122.66525056645102,32.957409593995735,76.50302682469129,170.58310018492267,130.10893931352732,42.679064635749675,63.34601992751293,177.36316706282886,113.20992272233786,38.367889477374696,48.31514216994589,158.92925010692832,1
