frame,knee_valgus_ratio,torso_angle,squat_depth
0,1.3555727658482848,176.20174919628894,-0.1670454442501068
1,1.4208465257140082,177.87086075513977,-0.16981437802314758
2,1.4294669865279557,178.03715221735501,-0.16884025931358337
3,1.4769457208047074,178.04943146402982,-0.16932854056358337
4,1.4563018193513837,178.22176354431957,-0.17069968581199646
5,1.4956082925485914,178.32631958162315,-0.1701044738292694
6,1.4985923151669596,178.45662590136087,-0.1695726215839386
7,1.4634136353014957,178.42951276402528,-0.170570969581604
8,1.4548376464814383,178.4435831848889,-0.17065393924713135
9,1.448648433836445,178.53959271656785,-0.1712111532688141
10,1.4502845672527538,178.51669987638763,-0.1715632677078247
11,1.4482308967008988,178.50305327654394,-0.1718614101409912
12,1.4766957289906284,177.95954164245956,-0.17220568656921387
13,1.5255504465902823,177.0733769329308,-0.1719834804534912
14,1.5870671658385855,175.80891003968378,-0.16882449388504028
15,1.629689317313822,174.56810752106867,-0.16312643885612488
16,1.667826403729513,172.55532340675379,-0.15823578834533691
17,1.6643408174416179,171.07059140812012,-0.15411138534545898
18,1.5829080074386783,170.10143652884602,-0.14376243948936462
19,1.4733979632750644,168.07997414186048,-0.1416758894920349
20,1.3612981259089771,167.4613586763148,-0.1328885555267334
21,1.2764087203598842,166.60088502641196,-0.12481871247291565
22,1.301528866789911,164.7558088389131,-0.11804595589637756
23,1.2496647359469861,162.7766844915728,-0.11727657914161682
24,1.2214174059976186,159.71101411141706,-0.11299830675125122
25,1.1948703608099582,157.21949450071318,-0.09682819247245789
26,1.128291198559862,155.06771315587926,-0.10022059082984924
27,1.1420775591868129,153.180672174124,-0.09822884202003479
28,1.1224811298879733,151.25076362196907,-0.09573844075202942
29,1.158017468285497,148.70463298502787,-0.08752861618995667
30,1.2092103255276418,146.15524960369171,-0.07745358347892761
31,1.2321394470872447,144.70488337845873,-0.07282933592796326
32,1.302446588100981,142.67842350482917,-0.06352227926254272
33,1.354945637369275,139.08800341371838,-0.05832624435424805
34,1.4020726984146439,136.8228763245815,-0.057471275329589844
35,1.358712081030227,135.7897563076581,-0.05842489004135132
36,1.3696411434687927,135.95308602991054,-0.058975815773010254
37,1.378998022795999,135.4243346218157,-0.059070467948913574
38,1.360520030502024,135.18872098208942,-0.060993969440460205
39,1.335326660734424,135.6664974751407,-0.06074947118759155
40,1.2934359648417737,134.94981312135522,-0.06716117262840271
41,1.2397878045397808,134.14765532937648,-0.07441771030426025
42,1.1550965922771608,138.574197835494,-0.08845871686935425
43,1.102073937844145,141.58307465351513,-0.10467186570167542
44,1.0798805633293556,142.38128854494153,-0.10842466354370117
45,1.1794056309035166,144.47398773170565,-0.1171036958694458
46,1.311711368829665,145.77194446397291,-0.11805155873298645
47,1.3612905010654628,149.69731505024365,-0.13016727566719055
48,1.3114481767408437,152.68044825778657,-0.13264566659927368
49,1.285382117949502,154.91834233567053,-0.1390209197998047
50,1.3652022427498574,157.7462658820938,-0.14136722683906555
51,1.3683066515156295,159.23191007828052,-0.14031165838241577
52,1.3208734489315062,160.0644785707281,-0.14129728078842163
53,1.3843885583052573,160.9928349215581,-0.1385391652584076
54,1.4383888461981484,163.28487483978668,-0.13749545812606812
55,1.460998576397081,165.81585289510562,-0.13825619220733643
56,1.5045581126306655,167.51619687097187,-0.13766518235206604
57,1.4926065167102431,168.74410547035555,-0.1396891474723816
58,1.5542816290928958,170.00481441555038,-0.1418539583683014
59,1.6812077496396722,170.95194395671174,-0.1412665843963623
60,1.7912921099136148,171.96626972995875,-0.1429864764213562
61,1.7890522567088636,173.95428914298665,-0.14311820268630981
62,1.691744331318121,174.74239623656078,-0.14801809191703796
63,1.6738850014451538,175.75544618068648,-0.15477263927459717
64,1.6734029681855769,177.10587663697038,-0.16089239716529846
65,1.6401449525452976,177.51900938331474,-0.16168668866157532
66,1.606736829306187,177.91642127641634,-0.16359326243400574
