frame,knee_valgus_ratio,torso_angle,squat_depth
0,1.2269642576040758,176.50536538368917,-0.1713295578956604
1,1.2245176834737341,176.4440921517237,-0.1729145646095276
2,1.2111677350920076,176.5392902922057,-0.1741163730621338
3,1.2374392736105657,176.70850392695783,-0.1749364733695984
4,1.2067879712158287,176.75742698543579,-0.17494508624076843
5,1.1888202903689125,176.79915495532734,-0.17868298292160034
6,1.1878204722987311,176.8689315043306,-0.17900198698043823
7,1.183424381477396,176.9499107772879,-0.17874789237976074
8,1.1786314647195093,176.92456594183412,-0.17922848463058472
9,1.173926511120503,176.96069237978344,-0.1792786717414856
10,1.1735243705559535,177.19438529008977,-0.1791667938232422
11,1.1711519386447706,177.26804840301693,-0.1790248155593872
12,1.1706092005101358,177.37936053170347,-0.17895421385765076
13,1.1725155109596312,177.3483875679289,-0.17886045575141907
14,1.176474801099483,177.28804268647932,-0.1787109673023224
15,1.1862753241537316,177.1132887944687,-0.17855113744735718
16,1.2013069004564332,177.09404405707988,-0.17835208773612976
17,1.2191243957967028,177.16970374610662,-0.17825648188591003
18,1.2277779211585824,177.31117478687125,-0.17820969223976135
19,1.2288331381121387,177.43360492390173,-0.178021639585495
20,1.2248323234641645,177.56692177312607,-0.1776188313961029
21,1.2274834252085816,177.6128539928365,-0.17704936861991882
22,1.2282940290737703,177.4826217127858,-0.17668548226356506
23,1.229919541669861,177.30516180269342,-0.1765371859073639
24,1.2312396456232073,177.1831381236339,-0.1763812005519867
25,1.2314556567457229,177.15470008799224,-0.17591425776481628
26,1.2340428103958274,177.12023495455836,-0.17499801516532898
27,1.2333815343889334,176.86191184445593,-0.17433589696884155
28,1.2367914077927082,176.53239117215915,-0.1738026738166809
29,1.2394716871338174,176.30938474903155,-0.1737341284751892
30,1.23064294002589,176.15661211911828,-0.17367082834243774
31,1.216646494317744,175.90628738582706,-0.17325589060783386
32,1.198449537439964,175.49457713796284,-0.17260557413101196
33,1.1743342785151287,174.69298010952008,-0.17174673080444336
34,1.1653582879037168,173.64686727518756,-0.16952484846115112
35,1.157628524117835,172.40471414067667,-0.16677844524383545
36,1.1354704111862397,171.31601863210034,-0.16642466187477112
37,1.1176659547057228,170.2456889981274,-0.16669496893882751
38,1.1009310766131828,169.2622657469001,-0.16720476746559143
39,1.1365120060970617,168.41466215929665,-0.1657702922821045
40,1.114879996861381,167.9294271717891,-0.16406413912773132
41,1.1229362655526645,167.60723165721453,-0.163407564163208
42,1.1201782722519351,167.03476841244776,-0.16149017214775085
43,1.1020733290756202,166.13121583611795,-0.1593308448791504
44,1.1230698790867744,165.69530937935346,-0.1559741497039795
45,1.136621971404495,165.35772627281224,-0.15374067425727844
46,1.1453078485195216,165.16567546793337,-0.15391799807548523
47,1.1545788736453384,164.99458712484457,-0.15404674410820007
48,1.1654648386899877,164.6554051238592,-0.15451887249946594
49,1.1882140600404718,164.3168756979128,-0.15398180484771729
50,1.202078890978724,163.9128775728255,-0.15290400385856628
51,1.1928003332563204,163.40324481824874,-0.15141960978507996
52,1.1973776631071642,162.91339892569164,-0.1504293978214264
53,1.2727434821907748,162.1822316546737,-0.14552807807922363
54,1.4270558308532721,161.86977808453844,-0.14220866560935974
55,1.5131707325742376,161.51735877070843,-0.13947197794914246
56,1.5690871590594346,160.75995871138105,-0.13514229655265808
57,1.6493050125073618,160.3243949497162,-0.12922406196594238
58,1.6919474633806983,159.691169581671,-0.12715253233909607
59,1.6870555810434784,158.6561640998245,-0.12134063243865967
60,1.6135752196497575,157.49336396182397,-0.11671659350395203
61,1.6058687267480354,156.34052052994778,-0.10975527763366699
62,1.6448813802207307,155.204090403195,-0.10600972175598145
63,1.6827176959474408,153.72953399408036,-0.09950757026672363
64,1.6951044482908244,152.83274710790477,-0.08853322267532349
65,1.7337499663494809,151.78346007534498,-0.08156967163085938
66,1.7463948674218581,150.7766014793792,-0.07622826099395752
67,1.7542917666454727,149.18112193915988,-0.07075393199920654
68,1.7729539599973743,147.0753140064147,-0.06486642360687256
69,1.8263414834814926,145.88916799344912,-0.0581628680229187
70,1.837912613160922,144.65471483934664,-0.053561627864837646
71,1.835850295992261,143.35527621749486,-0.048345088958740234
72,1.819818475924985,142.79576130900767,-0.041035473346710205
73,1.8334934330899664,142.14382559408048,-0.033050715923309326
74,1.8046762587208225,140.92400533995618,-0.02410721778869629
75,1.7998463964080391,140.3199425873317,-0.021213173866271973
76,1.785636484733557,140.2607852130942,-0.01716935634613037
77,1.7604890693956052,139.04374636182064,-0.009487628936767578
