frame,knee_valgus_ratio,torso_angle,squat_depth
0,0.9012389389356944,173.5957931859644,-0.16764333844184875
1,0.7892278089210544,174.3538263367836,-0.1710735261440277
2,0.8008685208183541,174.78155031684534,-0.1726056933403015
3,0.8199304716994156,174.74047717375777,-0.173916757106781
4,0.8047014058602808,174.6861284281675,-0.1744920313358307
5,0.7772088306090507,174.65894268277012,-0.1742628514766693
6,0.7762314758193575,174.35636530784342,-0.17502373456954956
7,0.7768685908634452,174.21771506211917,-0.17433783411979675
8,0.787345858087292,174.1292801793841,-0.1737481653690338
9,0.7955716154102401,174.06081084596363,-0.17387038469314575
10,0.8039041616275654,173.91868504402322,-0.1738191545009613
11,0.8060851212065326,173.70476102522943,-0.1738465130329132
12,0.8034090075402486,173.49685028563087,-0.17422842979431152
13,0.7995299266523483,173.23945235488512,-0.17321985960006714
14,0.7898406127360933,172.75042368201252,-0.17265036702156067
15,0.7840216843246878,171.62881010852712,-0.17152193188667297
16,0.7911848884709949,170.6523420481018,-0.17075830698013306
17,0.8277235202857591,169.25889214814845,-0.16554537415504456
18,0.8509437148802136,167.84878054560468,-0.15937548875808716
19,0.8188029856856117,166.49113176969118,-0.15233010053634644
20,0.7973722169427098,165.4249434467759,-0.14468252658843994
21,0.7927287687843748,164.01687477284926,-0.13999053835868835
22,0.8437176927387088,163.5253903831906,-0.13408896327018738
23,0.8029584069445354,162.4060394114816,-0.12225866317749023
24,0.7445244454966384,160.8879847175964,-0.11313766241073608
25,0.6927356666863783,159.347541298384,-0.10975196957588196
26,0.6252590660218801,155.38023626238504,-0.10336041450500488
27,0.5793923981415109,153.2046976782406,-0.09236264228820801
28,0.5853343194070909,151.80287705006558,-0.09023427963256836
29,0.607123250308589,151.43006130035775,-0.08376985788345337
30,0.6896079375715443,149.94876031932984,-0.07882159948348999
31,0.7477167096040833,148.92016720081753,-0.0719638466835022
32,0.8007254714726948,147.62637444877546,-0.06948888301849365
33,0.7859338159707793,146.15128865380555,-0.06766468286514282
34,0.8021056405458226,144.847451049097,-0.06423258781433105
35,0.9021314999665744,143.86686903905428,-0.05819392204284668
36,0.8822267518914094,143.29707163941376,-0.05243641138076782
37,0.8724082000253573,143.17450046197087,-0.04986262321472168
38,0.7766859139587045,142.62090585296505,-0.04759836196899414
39,0.7303761201308597,141.852821544752,-0.048860371112823486
40,0.7369196135608518,141.96526560433674,-0.04493206739425659
41,0.7513654713844693,142.23213910058246,-0.042139291763305664
42,0.7247652790539973,141.90598441299275,-0.0398714542388916
43,0.7179726591491298,141.85112980708575,-0.03858160972595215
44,0.8355754211179639,142.14268228028885,-0.0406339168548584
45,0.8785877764833222,142.5922829631595,-0.041245341300964355
46,0.8775591008522564,142.64994817898418,-0.04185748100280762
47,0.8743828521949386,142.73543222183332,-0.042983293533325195
48,0.8753410346158453,142.4014226248118,-0.0429423451423645
49,0.8752495277916584,142.46775792054615,-0.046859025955200195
50,0.8963353225921474,143.28415023336996,-0.052897870540618896
51,0.9308670411051619,143.9444691727796,-0.05870318412780762
52,1.0358875926190418,144.73360731778655,-0.0682981014251709
53,0.9482102941252977,145.46615622294166,-0.07542598247528076
54,0.9352232772180182,146.67116950458376,-0.07940304279327393
55,0.7917062865852014,147.4767337335396,-0.08739602565765381
56,0.7568050248343813,148.6409286871797,-0.0918658971786499
57,0.7819255333787535,149.79034404464724,-0.09719830751419067
58,0.7064070655757744,151.21431804255622,-0.10285544395446777
59,0.687220415265896,152.58486711785187,-0.11151817440986633
60,0.5963754516917524,153.40332250808186,-0.11987045407295227
61,0.6897887279102444,154.5597370583618,-0.12704652547836304
62,0.730487630536305,155.4837577861093,-0.13387304544448853
63,0.7737706341760849,156.55790580928652,-0.13855692744255066
64,0.7577834384978024,158.69302401316185,-0.14438527822494507
65,0.7654600463981538,160.37650464197154,-0.145159512758255
66,0.7696196019883806,161.98640336202456,-0.14868637919425964
67,0.8397060839327326,163.93367479937646,-0.15413126349449158
68,0.8943519080678228,165.0922482149275,-0.15155616402626038
69,0.8998926870192469,166.7214473947288,-0.15635201334953308
70,0.92033272771946,167.76244368096653,-0.15958130359649658
71,0.905220137250335,169.63914619387953,-0.1622818410396576
72,0.875871542187646,171.4269912713726,-0.16480779647827148
73,0.837874830354283,172.69218991133465,-0.16850072145462036
74,0.8124834574886981,173.4468837006858,-0.1700003743171692
75,0.788610647674987,174.10264898530295,-0.17298933863639832
