frame,knee_valgus_ratio,torso_angle,squat_depth
0,1.080539871623347,170.71075623287092,-0.16215714812278748
1,1.0863837927763507,171.0846532995185,-0.16315120458602905
2,1.1217929100000221,170.506395823482,-0.16255062818527222
3,1.1298503315756125,169.8797985617682,-0.16240909695625305
4,1.124072854203811,169.5439957977393,-0.16247695684432983
5,1.1321213497108444,169.445786182946,-0.16254252195358276
6,1.1283310466520369,169.32810124945684,-0.16197508573532104
7,1.127962696413578,169.260476915201,-0.1617356538772583
8,1.1324351011355331,169.06829402883423,-0.16165786981582642
9,1.1408877214576754,168.61387289231075,-0.16040268540382385
10,1.1528355726893058,167.87145308412303,-0.1596667468547821
11,1.1430749508047966,167.21038494962403,-0.15780001878738403
12,1.140878370238296,166.6734560792821,-0.1575801968574524
13,1.143578366422729,166.15382572325,-0.15581297874450684
14,1.1486123424847947,165.56881951239436,-0.1555776596069336
15,1.1591001543412978,165.09096123523278,-0.15461814403533936
16,1.1695217218768306,164.82939472179606,-0.15393584966659546
17,1.1668294173121598,164.71352448205096,-0.15330249071121216
18,1.1664542110239597,164.4596157347891,-0.1531602144241333
19,1.1607387409743988,164.2549457075101,-0.15314167737960815
20,1.1270842282305538,164.32977931958024,-0.15337395668029785
21,1.118122866919793,164.2771098042373,-0.1520189344882965
22,1.114199508106389,164.25372647849414,-0.14998245239257812
23,1.1106475511390932,164.14683967106154,-0.14888864755630493
24,1.1105199577151066,164.08847639987627,-0.14745056629180908
25,1.1118278728346405,163.86723742416902,-0.14700990915298462
26,1.1249808050975698,163.42626779759107,-0.14695987105369568
27,1.1239284938024587,162.88883145559046,-0.14848563075065613
28,1.121893511193166,162.53865179330006,-0.1482527256011963
29,1.1331382861880204,162.03401614596834,-0.1476212739944458
30,1.1447183600790052,160.98489579372472,-0.14586976170539856
31,1.1907243258481104,160.3092317459796,-0.1463586390018463
32,1.2203243736799771,159.13545575982405,-0.14247888326644897
33,1.2244406694828294,158.9798013349198,-0.14217323064804077
34,1.230145532521597,158.77722547767536,-0.1417699158191681
35,1.249053287322451,158.5613308042232,-0.14076456427574158
36,1.427961862438663,158.08589048194466,-0.12979108095169067
37,1.5228149774398767,157.25899222906975,-0.12099015712738037
38,1.5681902049151781,156.53978947312388,-0.11269176006317139
39,1.6601772599753408,154.80082921396868,-0.1037132740020752
40,1.7903368403456967,152.80936382416814,-0.0954563319683075
41,1.8884999647382401,150.65673031994353,-0.09035968780517578
42,1.9371849648289092,149.28427285661542,-0.08702164888381958
43,1.9724600143521205,148.16417968396706,-0.07872611284255981
44,1.9930281538792176,146.53615096691638,-0.07396233081817627
45,1.9824965579396598,145.18592205341926,-0.0682981014251709
46,2.0081686970432715,142.90235741064473,-0.0600321888923645
47,1.999258011377159,141.93451136224414,-0.054307401180267334
48,1.9372939300937897,141.14786689150174,-0.04412555694580078
49,1.9152514897257704,139.38793012397372,-0.031208932399749756
50,1.9425163261403453,137.9749798115938,-0.025643765926361084
51,1.9488860170899793,136.16511580097048,-0.01930367946624756
52,1.9770432287224775,137.06988766040186,-0.01778501272201538
53,1.9425932992215176,136.10509119885864,-0.008365452289581299
54,1.9231421330936442,135.31644797088987,-0.0023695826530456543
55,1.9405105012454003,134.62428835800773,0.004171848297119141
56,1.8992641603398686,134.81570389397493,0.01016467809677124
57,1.8340336864038895,134.4152901807675,0.019460022449493408
58,1.8109867057917404,134.11168394567682,0.01947927474975586
59,1.7756870514150156,133.62504842712818,0.019037961959838867
60,1.7640823499440266,133.9961903631206,0.014398396015167236
61,1.7320004038518022,134.30219589715458,0.014642894268035889
62,1.6988780080702086,134.46767371496236,0.014028012752532959
63,1.6725309372203305,134.94696231856716,0.01765340566635132
64,1.6668326385672378,135.10389455843156,0.012968957424163818
65,1.668143647554577,135.24489293090713,0.012023985385894775
66,1.7438184544572046,133.85592929804415,0.011998772621154785
67,1.8018480492813143,132.4646472675343,0.008335769176483154
68,1.8555111117841374,132.4800603318644,0.0021216869354248047
69,1.8815993984369581,133.30533078771904,-0.005484580993652344
70,1.8740128890378498,134.755439645767,-0.009632468223571777
71,1.8777599044544386,135.54673105105817,-0.017657876014709473
72,1.8785936924514575,136.07368536694398,-0.02121955156326294
73,1.95690941200024,136.22708199912898,-0.029028892517089844
74,2.0282665809817226,137.2247514442529,-0.039619624614715576
75,2.021879770648267,137.88520097101758,-0.05223357677459717
76,1.9377092511013216,138.76654722934992,-0.062233924865722656
77,1.916652747619843,139.53113133657953,-0.06791377067565918
78,1.9302068063330833,140.1169773581353,-0.07441037893295288
79,1.8920369143735551,142.9316718229413,-0.08153289556503296
80,1.796240567381796,144.39830258585062,-0.09171617031097412
81,1.7417492686424263,147.09934738053428,-0.10274440050125122
82,1.739838735365253,149.036883970817,-0.10959082841873169
83,1.7324362446272072,150.51799668602843,-0.1186896562576294
84,1.6904666929522993,151.9357721607141,-0.12547335028648376
85,1.5487470549801532,154.16500515787513,-0.13396409153938293
86,1.4235719484322396,156.03811450578664,-0.139304518699646
87,1.397931912481141,157.93785061015762,-0.14308857917785645
88,1.3670548679680383,159.74278101424972,-0.14778637886047363
89,1.3475939082176873,161.49860042767065,-0.1501702070236206
90,1.3320097884674835,163.1758819377812,-0.15185853838920593
91,1.1683927052682714,164.68223218697628,-0.1528322696685791
92,1.1176360352868575,166.1487492294324,-0.15276998281478882
93,1.141274920373864,168.2389393921032,-0.15503481030464172
94,1.1501137062735869,169.0990461825551,-0.1555539071559906
95,1.1188520096518657,169.94654578201465,-0.15342286229133606
