frame,knee_valgus_ratio,torso_angle,squat_depth
0,1.3609430599898285,171.71989251231685,-0.16544502973556519
1,1.3884605605999512,169.77091779992864,-0.1639956831932068
2,1.2997781764775016,168.06057003235327,-0.16316449642181396
3,1.2917095504582516,168.258371672563,-0.1626594066619873
4,1.276591606377005,168.17875246334728,-0.16246634721755981
5,1.2771740809956686,168.49589950499902,-0.16221359372138977
6,1.2695672989349716,168.3072514530524,-0.161933034658432
7,1.2560088204632185,168.36139256300103,-0.16190317273139954
8,1.2686867731340483,167.96881373169506,-0.16175442934036255
9,1.2905496927880906,167.3440224113449,-0.16172027587890625
10,1.2937892969419835,166.48006335010388,-0.16127607226371765
11,1.2925813007306264,165.59986760298926,-0.1606372594833374
12,1.24082955934379,165.25144228767022,-0.16022124886512756
13,1.2139826371562377,165.18360165128686,-0.16025695204734802
14,1.2076375983452206,164.7238838382278,-0.1607041358947754
15,1.2032512769277834,164.06590598183212,-0.1608547866344452
16,1.205451320969619,163.51881463658742,-0.16159600019454956
17,1.2301471223509954,163.4873712544118,-0.16066443920135498
18,1.2303778090747657,162.81824337751016,-0.1588146686553955
19,1.227738345111783,162.14543488893602,-0.15774372220039368
20,1.2149512844564132,162.03489400713096,-0.15632933378219604
21,1.2173911405982596,161.72636722642625,-0.15525811910629272
22,1.2365900274644575,161.29382500415753,-0.15384307503700256
23,1.2600174338071966,160.76990409344188,-0.15182876586914062
24,1.2549437441181583,160.55386367262847,-0.14976754784584045
25,1.2603503357502763,160.0432872749221,-0.1468680202960968
26,1.291902863345345,159.34596847094133,-0.1451210081577301
27,1.3753565193707256,158.36555678814835,-0.14177334308624268
28,1.382749912625253,157.6801760135549,-0.137416809797287
29,1.4044118527655853,157.21129658484503,-0.13316881656646729
30,1.4451420171013944,155.54520598913882,-0.1283363401889801
31,1.4838271213419487,154.94775872722613,-0.12514841556549072
32,1.5615607102556168,154.36410555767083,-0.11896830797195435
33,1.647497920019531,153.17999752403534,-0.11110058426856995
34,1.8078185953338455,150.76287802403638,-0.10504177212715149
35,1.9181002978995811,149.77826351997342,-0.10053831338882446
36,1.9584023134044015,149.67400559105013,-0.09749004244804382
37,2.0112397031848572,149.1846235239015,-0.09199392795562744
38,2.0538910149605667,147.39816890823087,-0.08172976970672607
39,2.0575671622434966,145.29329489744688,-0.07435375452041626
40,2.1039145002678676,144.05263887497935,-0.0653257966041565
41,2.112467754809305,142.53700811919887,-0.055557429790496826
42,2.153330033319052,142.15954033681493,-0.046844422817230225
43,2.2110131050888504,140.64683180852373,-0.03433561325073242
44,2.286708240908758,137.29603652464368,-0.026247382164001465
45,2.2634219233642865,136.09492287522673,-0.022253811359405518
46,2.1819083229469602,134.57040482863806,-0.018401741981506348
47,2.1559309578111203,131.93763684822372,-0.010903775691986084
48,2.0234331071291507,132.03205715008212,0.005055904388427734
49,1.948084078286698,132.6916385003439,0.011542677879333496
50,1.9172501954319099,130.35578649499848,0.016222894191741943
51,1.8844175999814687,128.9096241090653,0.01659291982650757
52,1.8588174498972652,129.65123545444425,0.020893394947052002
53,1.8828910869300841,129.39825492665028,0.01946967840194702
54,1.8890946119744867,128.15607213762058,0.017941415309906006
55,1.921549371342294,129.08360896640602,0.01561349630355835
56,1.9288341969291012,128.29907191356386,0.017613589763641357
57,1.922803230975506,128.9039123999307,0.016497910022735596
58,1.9220095419833498,128.58807892439953,0.014394521713256836
59,1.927645397841905,127.85591326453634,0.013694047927856445
60,1.922759625363014,128.277079431748,0.009444355964660645
61,1.9188843368460147,129.31276540505388,0.003886282444000244
62,1.9097663929268367,129.8237729218501,-0.0014296174049377441
63,1.860897493634366,131.26692986343417,-0.01028144359588623
64,1.8340461351773134,130.55958456240612,-0.017050981521606445
65,1.8453270888643618,129.68977328901335,-0.022238314151763916
66,1.8340946084296852,130.73043757178172,-0.025677263736724854
67,1.832038932415845,132.8185314674835,-0.03527110815048218
