frame,knee_valgus_ratio,torso_angle,squat_depth
0,1.5047357643537844,175.5406062062426,-0.16034558415412903
1,1.5033959647762987,175.1367045184633,-0.1584148108959198
2,1.5058387618882008,175.12416825930893,-0.15730738639831543
3,1.5195239618210779,175.05283156836475,-0.15642407536506653
4,1.5435722320100307,174.91087820561057,-0.1566256582736969
5,1.548175746469415,174.90129557973086,-0.15875717997550964
6,1.5430993097363503,175.19755706825953,-0.1613830029964447
7,1.504858782974895,175.7529933802654,-0.162846177816391
8,1.4567735944212152,176.1725225171029,-0.16599389910697937
9,1.3907328377193617,176.86242207019203,-0.16712439060211182
10,1.3982465103984847,177.2761096741626,-0.16812482476234436
11,1.3733366282337884,177.65674501145267,-0.16903677582740784
12,1.383380444996527,177.76415165473682,-0.1698339879512787
13,1.3773808232074003,177.79170229960317,-0.1705617904663086
14,1.3772255147459485,177.60424650194224,-0.16719695925712585
15,1.3873912158359865,177.2337700869692,-0.16387388110160828
16,1.4252043620859827,176.5147015331316,-0.16372480988502502
17,1.4798852836217744,175.14127751835449,-0.15918204188346863
18,1.557946680498295,173.811025048919,-0.1554010808467865
19,1.5953935194656992,171.6858398505198,-0.15454953908920288
20,1.6052745466829794,169.44910890257896,-0.15035948157310486
21,1.5646164435267214,167.55532501985098,-0.14020764827728271
22,1.4612137761204185,166.92884132067212,-0.13366597890853882
23,1.3627600593570524,165.5758243207031,-0.12441146373748779
24,1.296071560347725,163.0036842704756,-0.11562103033065796
25,1.350431460808863,160.95193758291407,-0.1116284728050232
26,1.5009349781156685,158.02025876749417,-0.10535174608230591
27,1.4744697002148095,155.7725242665029,-0.09668481349945068
28,1.440745202656398,154.1920594413487,-0.0899834930896759
29,1.474631816820343,152.89672450925028,-0.0835789144039154
30,1.5290252227391778,150.31232078645323,-0.07270684838294983
31,1.6238520402614296,149.19288071310996,-0.06403589248657227
32,1.6597808066971975,147.34789952671662,-0.05568850040435791
33,1.6875429096167354,146.87608707747629,-0.052633464336395264
34,1.6430533458925156,146.37268309668622,-0.05063009262084961
35,1.626004427059644,145.71396213445095,-0.04587149620056152
36,1.6342082439734225,144.72321941751136,-0.04247438907623291
37,1.595213908048106,143.79136841199187,-0.03689849376678467
38,1.6137525909303758,142.66780917021958,-0.028601646423339844
39,1.4098917747722373,147.09587704973765,-0.015434622764587402
40,1.4801805569503113,145.00657479639764,-0.0122528076171875
41,1.5432955776796582,143.54926104529054,-0.005975484848022461
42,1.629847755691129,142.82083482673258,0.0038298368453979492
43,1.6412990346259606,140.39808284615836,0.005990505218505859
44,1.6643074015520605,139.10133641845934,0.006653547286987305
45,1.638272343876276,136.5631651953511,0.002859771251678467
46,1.5926612645096339,134.7214339729332,0.0007992386817932129
47,1.604647385269354,131.05942337034324,0.004192829132080078
48,1.6169532981732018,130.28626052628496,0.00852733850479126
49,1.5976366879447703,130.0711493387983,0.006187498569488525
50,1.6172866939278696,130.43728775814077,0.005358994007110596
51,1.6228660753185222,131.10793796076547,0.0034464001655578613
52,1.6077976025553948,132.02949040887617,0.002878904342651367
53,1.6628030101129938,135.177444471416,0.002706587314605713
54,1.6790855342670592,137.9618625332311,-0.0091933012008667
55,1.7080569082145127,138.65041193991289,-0.015510261058807373
56,1.6724288723883927,140.39537690208198,-0.02110356092453003
57,1.6210911447473384,142.83780399616552,-0.02357029914855957
58,1.5778195708733753,142.52033877963666,-0.032401859760284424
59,1.5834391736069924,142.59133299721765,-0.04007256031036377
60,1.5385464151957646,143.18443018798092,-0.05360060930252075
61,1.61404791873031,144.09730528533265,-0.061758995056152344
62,1.5587449568326885,143.76047490342123,-0.07455652952194214
63,1.5479233922340172,144.8068869301313,-0.0774538516998291
64,1.572100948743108,146.84679051626443,-0.08119776844978333
65,1.5780079247955758,148.5620643845074,-0.08471640944480896
66,1.5624043426642444,150.70107026268465,-0.08786788582801819
67,1.5226984522524019,152.7111016607892,-0.09333676099777222
68,1.4748878526312463,154.46398624467446,-0.10296773910522461
69,1.4663325752311889,155.34928165007622,-0.10704535245895386
70,1.4470234834844449,157.0206000798984,-0.11081311106681824
71,1.390769334431069,159.68630530478043,-0.11974272131919861
72,1.3760223213592657,161.65145946798953,-0.12633222341537476
73,1.4455819252657096,163.30114645078694,-0.12897884845733643
74,1.4554465938373318,165.67748346244244,-0.13064947724342346
75,1.486130689447749,167.52417810051244,-0.13222843408584595
76,1.5389785579141653,169.96606838214134,-0.12952253222465515
77,1.6306615146781067,171.03551639034006,-0.13154220581054688
78,1.6248833519775234,172.09670657920586,-0.13280043005943298
79,1.6772705082962698,173.15437698844954,-0.1405412256717682
80,1.5775158658204895,174.25032683547772,-0.14821505546569824
81,1.549456968133178,175.2021146928027,-0.15087983012199402
82,1.5294574119144249,175.93027409650034,-0.1525181233882904
83,1.6062901384937738,176.3608071350189,-0.15251240134239197
84,1.6214201583715069,176.41370454542766,-0.15431144833564758
85,1.6300159840660733,176.21721602577068,-0.15581178665161133
86,1.5717884406404445,175.90193510333137,-0.15700441598892212
87,1.5145296637569365,175.60055061906573,-0.159078449010849
88,1.5168740460084749,174.50416969319,-0.16086816787719727
89,1.486722040102166,173.56466744910637,-0.16342076659202576
90,1.4628964370080608,174.05576998670793,-0.16438472270965576
91,1.444540353569379,174.36032530441275,-0.16377860307693481
92,1.4551744538680214,174.35110432102172,-0.16309088468551636
93,1.46425771774931,174.45996119125138,-0.16289755702018738
94,1.4578710525018526,174.73585187255307,-0.1632843315601349
95,1.453933232276392,174.89761141594158,-0.16230103373527527
96,1.4576703187367128,175.13563719867244,-0.1623138189315796
97,1.4582388188455941,175.3025968390763,-0.16275200247764587
