frame,knee_valgus_ratio,torso_angle,squat_depth
0,1.4421757782574318,173.85888670326412,-0.1471291482448578
1,1.4351788032045831,175.10366228336068,-0.15006524324417114
2,1.3879371482092147,175.04042320649165,-0.15226873755455017
3,1.3624550942251887,175.76834551523396,-0.15645650029182434
4,1.32128188012292,176.0479496583954,-0.15692433714866638
5,1.3089221899054886,176.3017193737463,-0.1575750708580017
6,1.3703895351735236,175.7243657166414,-0.15805083513259888
7,1.4268853764200067,174.85548454800866,-0.15807121992111206
8,1.4684561213615424,174.85767529245766,-0.15855705738067627
9,1.5126988945170148,174.0040615008469,-0.1578834354877472
10,1.5436569937057043,173.14406045632677,-0.15752461552619934
11,1.510538497333037,172.42094344056582,-0.15839549899101257
12,1.457208221801026,171.56050188105706,-0.15867763757705688
13,1.5248379211769716,170.59449703345584,-0.15667256712913513
14,1.4568264577401746,170.10280848883977,-0.150178462266922
15,1.4556350521148576,169.12865067389265,-0.14154312014579773
16,1.4526382334347756,167.92502104253387,-0.1297621726989746
17,1.4647495522147986,167.34919493917766,-0.12741801142692566
18,1.382991057051552,165.18314451700178,-0.11106449365615845
19,1.3309834336693414,162.86661932209793,-0.10591673851013184
20,1.350927577701231,161.03594754634727,-0.10357874631881714
21,1.4351596186019941,159.23606657314633,-0.09486454725265503
22,1.4852289748788108,158.0766199683626,-0.08821743726730347
23,1.5194320199869842,156.5706204388994,-0.08042728900909424
24,1.478460263400903,155.21397151317376,-0.07410129904747009
25,1.5003367067755238,153.48231892167365,-0.06720525026321411
26,1.5726094088184301,151.51274027829388,-0.06627660989761353
27,1.6049317488287511,150.00719484880173,-0.06007009744644165
28,1.6550329112655697,147.86746702586882,-0.05617886781692505
29,1.6128007639768316,147.36037917656668,-0.04986834526062012
30,1.5609969905855767,145.8486075367079,-0.04637354612350464
31,1.5774904288699816,144.77839305666296,-0.037060320377349854
32,1.577038568546371,143.910475968809,-0.02897399663925171
33,1.587233089672503,143.5428200105118,-0.018108367919921875
34,1.6477812375355065,142.36838994556987,-0.012009799480438232
35,1.710035183547461,141.65249251333523,-0.003636479377746582
36,1.6805719069764748,141.68083693678338,6.091594696044922e-05
37,1.701049659906721,140.87702696280778,0.0067942142486572266
38,1.737108014312735,140.86215848728378,0.010536432266235352
39,1.7463673599814082,140.5975812724162,0.013737976551055908
40,1.7152078930247907,142.0721145289744,0.016205191612243652
41,1.7315204813700533,142.1854208374751,0.013171851634979248
42,1.781074806006484,141.39780478925067,0.010486721992492676
43,1.8054847905473734,138.25316464644715,0.010185956954956055
44,1.801743090849098,137.29509574692892,0.009139537811279297
45,1.7603420365627733,136.22834518649685,0.006577610969543457
46,1.7285133898321867,136.03436052957622,0.006400406360626221
47,1.728935068528345,131.38654589605952,0.00842362642288208
48,1.7148559776746257,132.11164994719653,0.006788790225982666
49,1.679782482513347,131.58551635138863,0.005199849605560303
50,1.7488115172161596,135.1016765213121,0.004596114158630371
51,1.7325082033766732,137.63601918935598,0.004386246204376221
52,1.7173168771766507,139.22688039556328,0.0010965466499328613
53,1.727085068385166,140.01078787725834,-0.001638650894165039
54,1.687626675091802,141.11621628751573,-0.007753908634185791
55,1.6854569022553683,141.16836623303786,-0.01214754581451416
56,1.6699300804563963,142.16247853617963,-0.01462644338607788
57,1.6546896094089651,142.11340938016895,-0.026795506477355957
58,1.6974358694746254,141.32460217656643,-0.0339316725730896
59,1.6696866817950533,141.48946288897147,-0.04388982057571411
60,1.664167447190154,141.698593369265,-0.0565219521522522
61,1.6302478030715934,141.8122134666329,-0.06805652379989624
62,1.7184563405257631,143.157326819394,-0.06921601295471191
63,1.667204971332319,145.15734211976405,-0.07683050632476807
64,1.587569813430771,147.25765126506624,-0.0810903012752533
65,1.5437941092380993,149.15452094293695,-0.08407211303710938
66,1.5404402538640984,151.62373955366098,-0.08998626470565796
67,1.5221127221638726,153.33392105815196,-0.09601551294326782
68,1.474514126635936,155.03445709543874,-0.10301804542541504
69,1.4334780542700054,156.4107899579138,-0.10654836893081665
70,1.4375816010964364,158.05153841311582,-0.10692369937896729
71,1.4423624086971292,159.95876611475572,-0.11034980416297913
72,1.4666421608395925,162.30628375270862,-0.11508256196975708
73,1.5051124029028233,164.65667134522533,-0.123207688331604
74,1.515137616568642,166.30238264178996,-0.12168416380882263
75,1.5791211789425943,167.82078720745147,-0.12331175804138184
76,1.6387749631613022,168.95966932773842,-0.12434121966362
77,1.6786181690085369,170.05190859596263,-0.12819895148277283
78,1.6044366850131186,170.6196232412301,-0.13599148392677307
79,1.6087617300402726,170.87523268881174,-0.13719883561134338
80,1.603405599316211,171.9297155660477,-0.13762444257736206
81,1.5797193542794337,171.6332669002456,-0.13939687609672546
82,1.5380317454426238,172.11068552850864,-0.14159706234931946
83,1.4924215580585976,172.71248924333042,-0.14297407865524292
84,1.4465096010837335,173.36450361929386,-0.14462897181510925
85,1.4267669981187854,173.57214801249083,-0.14447277784347534
86,1.4209808874764291,173.73027559624913,-0.14871039986610413
87,1.4318269092910678,173.91078982205613,-0.15034282207489014
88,1.4543202989084556,173.9130984722988,-0.1544727385044098
89,1.4564857634272481,173.90195238030395,-0.15658053755760193
90,1.4640528997173945,173.8569975537629,-0.15640124678611755
91,1.4665595592273382,174.25729103462504,-0.15737709403038025
92,1.464661555579719,174.46042046800034,-0.15878894925117493
93,1.4607799958854553,174.65170065856285,-0.15981081128120422
94,1.4712846287428458,175.11260205195595,-0.1602734625339508
95,1.4697365533529099,175.40787007271226,-0.1609545648097992
96,1.4541451058332802,175.33042696294604,-0.16122305393218994
97,1.4506850937102744,175.4241629622756,-0.16015169024467468
98,1.4527790573160007,175.40061852332673,-0.1600082516670227
99,1.4589433577568642,175.35425769034816,-0.15947210788726807
100,1.461965453821505,175.47741976991497,-0.15872302651405334
101,1.4696944144501636,175.4429482255351,-0.15750378370285034
102,1.4771156378139292,175.52452817356988,-0.15896794199943542
103,1.4622100006994347,175.91978397199483,-0.15919449925422668
