frame,knee_valgus_ratio,torso_angle,squat_depth
0,1.1828488630025857,172.15492851702126,-0.16837817430496216
1,1.1786509850723885,171.10283735070976,-0.1662828028202057
2,1.22724284846699,170.51308392869328,-0.16572275757789612
3,1.2398070925362288,170.73288046996066,-0.16577249765396118
4,1.22940157834208,170.56758465210496,-0.1647234559059143
5,1.205489845253987,170.64969349151818,-0.16135957837104797
6,1.187768274471015,170.60488621034287,-0.15988627076148987
7,1.1760217084480442,170.62393005489378,-0.15899872779846191
8,1.1750715336647448,170.62391324539317,-0.15888497233390808
9,1.1826791627839741,170.30819741040918,-0.1584269106388092
10,1.1738104902428594,169.65329712561146,-0.1582692265510559
11,1.1542221361753389,168.94538057944203,-0.1578836739063263
12,1.1224441591393097,168.34186847880827,-0.15756440162658691
13,1.1182273046719833,167.20817579447584,-0.15590301156044006
14,1.1204990959183236,166.3203686361129,-0.15525081753730774
15,1.103512453876278,165.43254405273302,-0.15281441807746887
16,1.1297012880324235,164.59032594766416,-0.15211811661720276
17,1.132309819898066,163.8145394652232,-0.15080764889717102
18,1.1422169584106212,163.4172485686408,-0.1505977213382721
19,1.1540296291563799,163.14712326709608,-0.15044158697128296
20,1.1602785406485454,163.10705503146212,-0.15308725833892822
21,1.1700177064668018,163.1671739435277,-0.15356919169425964
22,1.1709221761497435,163.00811851457058,-0.15360718965530396
23,1.1816601628570047,162.59768563202917,-0.15127253532409668
24,1.2126380037022075,162.5452769957947,-0.15120232105255127
25,1.219437138979957,162.23802787022117,-0.15069931745529175
26,1.23944156589665,161.6765478015688,-0.1487797498703003
27,1.2479156606394457,161.04039606135606,-0.1437859833240509
28,1.2764530899749722,160.15556762282318,-0.13798269629478455
29,1.303304353692411,158.45266352756485,-0.13615527749061584
30,1.3187143465243267,157.58833555210705,-0.13072112202644348
31,1.4159897699921224,156.45542520448868,-0.12455698847770691
32,1.4658253729725612,155.19019509109887,-0.11991444230079651
33,1.5776907397544662,153.58968380199872,-0.11406955122947693
34,1.6729564536903965,152.22782244578266,-0.11017295718193054
35,1.8160452563903549,149.72826706297226,-0.1012907326221466
36,1.8971355335547662,148.53752776379284,-0.09577170014381409
37,1.9299113793214238,147.29568858692028,-0.09369033575057983
38,1.941394058579669,145.8201102159139,-0.08340460062026978
39,1.994142835381294,143.89173107867038,-0.07404917478561401
40,2.024107978020471,141.71758180239996,-0.0670744776725769
41,2.0447648960710114,140.98050525181176,-0.05700880289077759
42,2.0850851236144288,138.84578161773211,-0.04382449388504028
43,2.1380615840709,138.75923479888942,-0.031474769115448
44,2.1574783006227345,135.42370581866737,-0.0202559232711792
45,2.0753368093726947,132.98419248474025,-0.018709421157836914
46,2.001157528818024,133.35283771068188,-0.013278841972351074
47,1.8573952974725059,135.90136798335627,-0.007273435592651367
48,1.872513575529783,132.82811518763248,-0.001430511474609375
49,1.7910873244433383,132.64718033037727,-0.0005298256874084473
50,1.7185200932054359,132.2151345496268,0.0032311677932739258
51,1.6998470351051234,130.1917771999888,0.008384644985198975
52,1.7276221144949835,131.098206294972,0.0054610371589660645
53,1.7488607195754613,129.6887359132929,0.009479522705078125
54,1.7279917974652717,130.84689672022657,0.006619572639465332
55,1.739577163151028,132.80712768551638,0.004196763038635254
56,1.7493197080291971,133.5367651972381,0.004527151584625244
57,1.756708582764546,133.70876167269012,0.004470109939575195
58,1.7516806471563475,133.7284558014121,0.0029482245445251465
59,1.8756278220105818,131.99524902990092,0.0014200806617736816
60,1.8869965666092061,133.17750816711654,-0.005628407001495361
61,1.8947993246585901,133.2319586866166,-0.011944293975830078
62,1.8574910742059303,133.33943827626183,-0.01848047971725464
63,1.8356951073985681,133.9860027898473,-0.022378921508789062
64,1.8404798884921447,133.64001786597444,-0.02491152286529541
65,1.83867058491304,135.02816046016676,-0.03237771987915039
66,1.9010526411911213,135.73545875808608,-0.03972834348678589
67,1.8956964526668094,136.3718676628767,-0.0506056547164917
68,1.8712557694614749,136.14310966654588,-0.05930858850479126
69,1.8065163420280956,137.4932859680948,-0.06660091876983643
70,1.8566949147967609,137.9892795452914,-0.07978403568267822
71,1.906872188106377,139.25334236195212,-0.0862380862236023
72,1.8218324057136186,140.5921525429787,-0.09511101245880127
73,1.7468374618783842,141.9803631932622,-0.1000259518623352
74,1.665597615986699,145.05541516061052,-0.10751703381538391
75,1.6222595556454418,146.91845108718096,-0.11494231224060059
76,1.5979588038123484,148.83763678693123,-0.12075412273406982
77,1.5260822646965657,150.9179436979991,-0.12888535857200623
78,1.4628626238049707,153.95922680350586,-0.13413190841674805
79,1.402144636687827,155.59771889832572,-0.13845840096473694
80,1.3466578451541105,156.82082718470406,-0.1402023434638977
81,1.341491079259392,158.96461086678872,-0.14481648802757263
82,1.3586230676577233,160.81025373051656,-0.1495370864868164
83,1.3570465940663623,162.21960058362788,-0.14602553844451904
84,1.2173575668921053,163.51773884018527,-0.14759522676467896
85,1.193439583627252,164.86085143921179,-0.14659741520881653
86,1.1124656155751316,166.5803822589621,-0.1477012038230896
87,1.1029868463125436,167.99669600956597,-0.14867568016052246
88,1.0699734102945377,168.40547001521858,-0.14999458193778992
89,1.0608910370915203,168.08948511342277,-0.1510726809501648
90,1.0725305418544624,168.2505048250147,-0.15093424916267395
